id,No., POKÉMON,FORM, Type 1,Type 2,BST,HP,ATK,DEF,SPATK,SPDEF,SPD,BASE EXP,EXP TYPE,EGG GROUP 1,EGG GROUP 2,PHASE,EVO LVL,EVO 1,EVO 2,EVO 3,EVO 4,EVO 5,EVO 6,EVO 7,EVO 8,Merged Doc ID - scr_dex_2,Merged Doc URL - scr_dex_2,Link to merged Doc - scr_dex_2,Document Merge Status - scr_dex_2,Merged Doc ID - Job (_1559084822295_UPGRADE),Merged Doc URL - Job (_1559084822295_UPGRADE),Link to merged Doc - Job (_1559084822295_UPGRADE),Document Merge Status - Job (_1559084822295_UPGRADE),Merged Doc ID - scr_dex (Run),Merged Doc URL - scr_dex (Run),Link to merged Doc - scr_dex (Run),Document Merge Status - scr_dex (Run)
592,417,PACHIRISU,FEMALE,Electric,,405,60,45,70,45,90,95,142,,Fairy,Field,1,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1sH6UVWyDKJNWjwp2a3YaWzX8uPOeDULGr5TAe5R-8Yk,https://docs.google.com/document/d/1sH6UVWyDKJNWjwp2a3YaWzX8uPOeDULGr5TAe5R-8Yk/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:54 PM,11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k,https://docs.google.com/document/d/11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:41 PM
593,417,PACHIRISU,MALE,Electric,,405,60,45,70,45,90,95,142,,Fairy,Field,1,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1VpM96g7dFXM3eqYnh-Epy1EO7RCW96klTqCH_l7vTUk,https://docs.google.com/document/d/1VpM96g7dFXM3eqYnh-Epy1EO7RCW96klTqCH_l7vTUk/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:55 PM,11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k,https://docs.google.com/document/d/11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:41 PM
594,418,BUIZEL,FEMALE,Water,,330,55,65,35,60,30,85,66,,Field,Water 1,1,26,FLOATZEL,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),126PfA4ssRECq_OYeORgRs8aAr64Ojiikb0hhqzsSJ5E,https://docs.google.com/document/d/126PfA4ssRECq_OYeORgRs8aAr64Ojiikb0hhqzsSJ5E/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:55 PM,11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k,https://docs.google.com/document/d/11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:41 PM
595,418,BUIZEL,MALE,Water,,330,55,65,35,60,30,85,66,,Field,Water 1,1,26,FLOATZEL,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1gaPmlHu0h58QLZp0TSv1ft0QhJ6yTyxVmP53LNOhlFU,https://docs.google.com/document/d/1gaPmlHu0h58QLZp0TSv1ft0QhJ6yTyxVmP53LNOhlFU/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:55 PM,11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k,https://docs.google.com/document/d/11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:41 PM
596,419,FLOATZEL,FEMALE,Water,,495,85,105,55,85,50,115,173,,Field,Water 1,2,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1RHytedQ1JUDWxiRqk2S0_9OeRWMcV68ikMBNY_dZAJk,https://docs.google.com/document/d/1RHytedQ1JUDWxiRqk2S0_9OeRWMcV68ikMBNY_dZAJk/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:55 PM,11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k,https://docs.google.com/document/d/11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:41 PM
597,419,FLOATZEL,MALE,Water,,495,85,105,55,85,50,115,173,,Field,Water 1,2,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1sZZnHgBytoAF-L40ev2BygZ84ERN2Zta7n48bjf8hfI,https://docs.google.com/document/d/1sZZnHgBytoAF-L40ev2BygZ84ERN2Zta7n48bjf8hfI/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:55 PM,11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k,https://docs.google.com/document/d/11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:41 PM
598,420,CHERUBI,,Grass,,275,45,35,45,62,53,35,55,,Grass,Fairy,1,25,CHERRIM,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1gjS6FvdtWbXiSkQE88cxkaidAL6WvwLZ52o-4lPSpMw,https://docs.google.com/document/d/1gjS6FvdtWbXiSkQE88cxkaidAL6WvwLZ52o-4lPSpMw/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:55 PM,11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k,https://docs.google.com/document/d/11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:41 PM
599,421,CHERRIM,,Grass,,450,70,60,70,87,78,85,158,,Grass,Fairy,2,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1ooypsc9PDeb3eNUi8e_Ry3RGE5jr6f-BdxN3kKxq7FM,https://docs.google.com/document/d/1ooypsc9PDeb3eNUi8e_Ry3RGE5jr6f-BdxN3kKxq7FM/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:55 PM,11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k,https://docs.google.com/document/d/11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:41 PM
600,422,SHELLOS,WEST SEA,Water,,325,76,48,48,57,62,34,65,,Amorphous,Water 1,1,30,GASTRODON,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1bZlU6C-oWLc2JAFCOXEy-SA2UqdhXY-7bdqWFzE3omA,https://docs.google.com/document/d/1bZlU6C-oWLc2JAFCOXEy-SA2UqdhXY-7bdqWFzE3omA/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:55 PM,11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k,https://docs.google.com/document/d/11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:41 PM
601,422,SHELLOS,EAST SEA,Water,,325,76,48,48,57,62,34,65,,Amorphous,Water 1,1,30,GASTRODON,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1YZ5OJtJC1gwaHtZFcEn4rzzL9IH4Wwganq740JzAabY,https://docs.google.com/document/d/1YZ5OJtJC1gwaHtZFcEn4rzzL9IH4Wwganq740JzAabY/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:55 PM,11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k,https://docs.google.com/document/d/11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:41 PM
602,423,GASTRODON,WEST SEA,Water,Ground,475,111,83,68,92,82,39,166,,Amorphous,Water 1,2,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1Tn4CHoTUKjcXMwYIjaEbA80cVu47yDIOXBCQinqwxXo,https://docs.google.com/document/d/1Tn4CHoTUKjcXMwYIjaEbA80cVu47yDIOXBCQinqwxXo/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:55 PM,11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k,https://docs.google.com/document/d/11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:41 PM
603,423,GASTRODON,EAST SEA,Water,Ground,475,111,83,68,92,82,39,166,,Amorphous,Water 1,2,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1COL39CAbCICA8RPFH_C3ThH4y62IlAef95ZEyPDXDno,https://docs.google.com/document/d/1COL39CAbCICA8RPFH_C3ThH4y62IlAef95ZEyPDXDno/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:55 PM,11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k,https://docs.google.com/document/d/11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:41 PM
604,424,AMBIPOM,FEMALE,Normal,,482,75,100,66,60,66,115,169,,Field,,2,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1VIc79f8iiAfj5FaTmosauCcWiWJOttzqGHsNPUhkyT8,https://docs.google.com/document/d/1VIc79f8iiAfj5FaTmosauCcWiWJOttzqGHsNPUhkyT8/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:55 PM,11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k,https://docs.google.com/document/d/11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:41 PM
605,424,AMBIPOM,MALE,Normal,,482,75,100,66,60,66,115,169,,Field,,2,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1K8KleZgqmNhFzToNFWJuubVESI85bgmW4NkzOXbAVts,https://docs.google.com/document/d/1K8KleZgqmNhFzToNFWJuubVESI85bgmW4NkzOXbAVts/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:55 PM,11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k,https://docs.google.com/document/d/11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:41 PM
606,425,DRIFLOON,,Ghost,Flying,348,90,50,34,60,44,70,70,,Amorphous,,1,28,DRIFBLIM,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1YwT-TJLlw_CD_MoeZbHupk58JpHY6T-nZ_fSqgor3T8,https://docs.google.com/document/d/1YwT-TJLlw_CD_MoeZbHupk58JpHY6T-nZ_fSqgor3T8/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:56 PM,11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k,https://docs.google.com/document/d/11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:41 PM
607,426,DRIFBLIM,,Ghost,Flying,498,150,80,44,90,54,80,174,,Amorphous,,2,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1Ij_ugLwYvN7ilsvJPIS4AOGRDBUYIQvC5cZqMvjshdY,https://docs.google.com/document/d/1Ij_ugLwYvN7ilsvJPIS4AOGRDBUYIQvC5cZqMvjshdY/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:56 PM,11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k,https://docs.google.com/document/d/11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:41 PM
608,427,BUNEARY,,Normal,,350,55,66,44,44,56,85,70,,Human-Like,Field,1,High Friendship,LOPUNNY,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1u5tQp4ar0a1P8KQOeg6HgTzqFEUUog78TuOTwgFEPHk,https://docs.google.com/document/d/1u5tQp4ar0a1P8KQOeg6HgTzqFEUUog78TuOTwgFEPHk/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:56 PM,11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k,https://docs.google.com/document/d/11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:41 PM
609,428,LOPUNNY,,Normal,,480,65,76,84,54,96,105,168,,Human-Like,Field,2,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1mWH9fYhUv6X3JnxDPgGfCD7tkGvmH97SaRGSB0dGUEY,https://docs.google.com/document/d/1mWH9fYhUv6X3JnxDPgGfCD7tkGvmH97SaRGSB0dGUEY/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:56 PM,11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k,https://docs.google.com/document/d/11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:41 PM
610,428,LOPUNNY,MEGA,Normal,Fighting,580,65,136,94,54,96,135,203,,Human-Like,Field,2,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1uATSxzbOhcqVeTyp-K57CNJOW1POzM73n0UHbeqbQZ4,https://docs.google.com/document/d/1uATSxzbOhcqVeTyp-K57CNJOW1POzM73n0UHbeqbQZ4/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:56 PM,11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k,https://docs.google.com/document/d/11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:41 PM
611,429,MISMAGIUS,,Ghost,,495,60,60,60,105,105,105,173,,Amorphous,,2,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1Y7iZGq-Dwtyo_p_Mvc7Q5kZhAV764IPQXxHDG1bUg2k,https://docs.google.com/document/d/1Y7iZGq-Dwtyo_p_Mvc7Q5kZhAV764IPQXxHDG1bUg2k/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:56 PM,11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k,https://docs.google.com/document/d/11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:41 PM
612,430,HONCHKROW,,Dark,Flying,505,100,125,52,105,52,71,177,,Flying,,2,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1rhCerhJ-0EcnezAcgv-9DhElv0JPsc5kthdMdw414i4,https://docs.google.com/document/d/1rhCerhJ-0EcnezAcgv-9DhElv0JPsc5kthdMdw414i4/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:56 PM,11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k,https://docs.google.com/document/d/11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:41 PM
613,431,GLAMEOW,,Normal,,310,49,55,42,42,37,85,62,,Field,,1,38,PURUGLY,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1LkD1qfYQn9nl4JNLevoKTrYZi_vcgJ3bYlO68rKJAYM,https://docs.google.com/document/d/1LkD1qfYQn9nl4JNLevoKTrYZi_vcgJ3bYlO68rKJAYM/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:56 PM,11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k,https://docs.google.com/document/d/11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:41 PM
614,432,PURUGLY,,Normal,,452,71,82,64,64,59,112,158,,Field,,2,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1rHuokWPzvFuCPMhGqDylepkj0c8CgIZWIf-LAuw6W6I,https://docs.google.com/document/d/1rHuokWPzvFuCPMhGqDylepkj0c8CgIZWIf-LAuw6W6I/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:56 PM,11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k,https://docs.google.com/document/d/11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:41 PM
615,433,CHINGLING,,Psychic,,285,45,30,50,65,50,45,57,,Undiscovered,,1,High Friendship at Night,CHIMECHO,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1AU1ejMbb2kFRybu2rnrfYNjz0S5C1yqd4z11Mn0w2xE,https://docs.google.com/document/d/1AU1ejMbb2kFRybu2rnrfYNjz0S5C1yqd4z11Mn0w2xE/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:56 PM,11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k,https://docs.google.com/document/d/11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:41 PM
616,434,STUNKY,,Poison,Dark,329,63,63,47,41,41,74,66,,Field,,1,34,SKUNTANK,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1ru8fje3tZjZ1wJm9vNgXSetJzjFZMMjSyo8QF5ypHRs,https://docs.google.com/document/d/1ru8fje3tZjZ1wJm9vNgXSetJzjFZMMjSyo8QF5ypHRs/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:56 PM,11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k,https://docs.google.com/document/d/11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:41 PM
617,435,SKUNTANK,,Poison,Dark,479,103,93,67,71,61,84,168,,Field,,2,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1ppGxCLx1vj-dadSVmUdjS9__YM_tfQqkoqZLgwdgWXI,https://docs.google.com/document/d/1ppGxCLx1vj-dadSVmUdjS9__YM_tfQqkoqZLgwdgWXI/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:56 PM,11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k,https://docs.google.com/document/d/11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:41 PM
618,436,BRONZOR,,Steel,Psychic,300,57,24,86,24,86,23,60,,Mineral,,1,33,BRONZONG,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1VMFguq-P4jGDLGl_bVkyGddCYzB__Q4OwlnFQgp3F_w,https://docs.google.com/document/d/1VMFguq-P4jGDLGl_bVkyGddCYzB__Q4OwlnFQgp3F_w/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:57 PM,11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k,https://docs.google.com/document/d/11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:41 PM
619,437,BRONZONG,,Steel,Psychic,500,67,89,116,79,116,33,175,,Mineral,,2,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1ZBKR3gdNST9H7qe0rBYKEGTG8l36GO-yQH1-F67Ao0g,https://docs.google.com/document/d/1ZBKR3gdNST9H7qe0rBYKEGTG8l36GO-yQH1-F67Ao0g/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:57 PM,11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k,https://docs.google.com/document/d/11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:41 PM
620,438,BONSLY,,Rock,,290,50,80,95,10,45,10,58,,Undiscovered,,1,Level with Mimic,SUDOWOODO,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1JilnjmhUMRLNJu4jjZXuO_3SqilZqjOmt8UDMqYUJOE,https://docs.google.com/document/d/1JilnjmhUMRLNJu4jjZXuO_3SqilZqjOmt8UDMqYUJOE/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:57 PM,11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k,https://docs.google.com/document/d/11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:41 PM
621,439,MIME JR.,,Psychic,Fairy,310,20,25,45,70,90,60,62,,Undiscovered,,1,Level with Mimic,MR. MIME,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1TE89S_E91YgWS4oCC1ArTZoQybUTzf2daHMwRWIo3_Y,https://docs.google.com/document/d/1TE89S_E91YgWS4oCC1ArTZoQybUTzf2daHMwRWIo3_Y/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:57 PM,11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k,https://docs.google.com/document/d/11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:41 PM
622,440,HAPPINY,,Normal,,220,100,5,5,15,65,30,110,,Undiscovered,,1,Level with Oval Stone during Day,CHANSEY,,,,,,,,,,,Starting at Tue May 28 2019 18:57:17 GMT-0400 (EDT),1utpHh5tkrFqXNAB7KEc9FedHzZ4eaLUhkF6isVjIWlk,https://docs.google.com/document/d/1utpHh5tkrFqXNAB7KEc9FedHzZ4eaLUhkF6isVjIWlk/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:57 PM,11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k,https://docs.google.com/document/d/11h-0Nzh9voEl2XpoRDyJyf8qsySEzfnq1ezaVYhij6k/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:41 PM
